ancestry_seed,mutation_seed,max_local_size,threshold,inflection_point,slope,mig_rate,anc_sizes,merge_time,anc_merge_time,anc_merge_size,anc_mig_rate,mutation_rate,recombination_rate,demo_id,coal_rep,sim_time
52040404,554754995,1498.0,0.0942648,0.5,0.05,0.003962157902953276,"[217090.0, 153549.0]",23000,[476759.0],[710201.0],8.549966819209245e-07,8e-08,1e-09,demo_812798520,0,1526.6284382343292
302909633,979982729,550.0,0.0942648,0.5,0.05,0.002265443979577272,"[158595.0, 201581.0]",23000,[454145.0],[1196897.0],7.134340931631946e-07,8e-08,1e-09,demo_481604783,0,853.2534148693085
806975939,992881995,1896.0,0.0942648,0.5,0.05,0.0023080749880962036,"[282165.0, 286604.0]",23000,[681888.0],[855980.0],9.072929535221445e-07,8e-08,1e-09,demo_775569809,0,1023.0940110683441
48424057,496356147,1227.0,0.0942648,0.5,0.05,0.0008332530031012048,"[204422.0, 183296.0]",23000,[414477.0],[768534.0],8.30573934742186e-07,8e-08,1e-09,demo_61623350,0,733.9874711036682
786391036,966858809,1807.0,0.0942648,0.5,0.05,0.001496419612142858,"[226635.0, 289881.0]",23000,[607363.0],[1043031.0],8.985699121076746e-07,8e-08,1e-09,demo_698933760,0,1516.3384866714478
508995439,255351056,846.0,0.0942648,0.5,0.05,0.004938124508316267,"[240900.0, 232687.0]",23000,[723534.0],[1101800.0],8.562340534444909e-07,8e-08,1e-09,demo_219248864,0,1544.6438846588135
11662164,533554997,1591.0,0.0942648,0.5,0.05,0.004673022114078026,"[164291.0, 260814.0]",23000,[779486.0],[795806.0],8.38941102481627e-07,8e-08,1e-09,demo_338902564,0,925.9654989242554
465361670,478951978,1632.0,0.0942648,0.5,0.05,0.0017854507818010296,"[218977.0, 223698.0]",23000,[422807.0],[897660.0],9.68423328528537e-07,8e-08,1e-09,demo_529237867,0,1255.488525390625
1035437749,1021830929,1337.0,0.0942648,0.5,0.05,0.0009291890366900399,"[242250.0, 224384.0]",23000,[659940.0],[898999.0],8.391678721099496e-07,8e-08,1e-09,demo_303589372,0,1346.5413722991943
940015559,684648137,1795.0,0.0942648,0.5,0.05,0.0010645274926356192,"[240872.0, 261322.0]",23000,[793131.0],[1139121.0],9.074486316539106e-07,8e-08,1e-09,demo_654944872,0,1300.6529264450073
328804536,752427581,918.0,0.0942648,0.5,0.05,0.0020147917289760004,"[183823.0, 257273.0]",23000,[528396.0],[837517.0],7.457591405579608e-07,8e-08,1e-09,demo_285605581,0,1642.48699092865
890527554,312018777,1436.0,0.0942648,0.5,0.05,0.0029865375719176543,"[175982.0, 251787.0]",23000,[786876.0],[732482.0],8.789708711373608e-07,8e-08,1e-09,demo_60604110,0,953.2998695373535
702006254,485679387,1500.0,0.0942648,0.5,0.05,0.003695613082126386,"[225883.0, 168467.0]",23000,[771277.0],[1029011.0],9.928600089393384e-07,8e-08,1e-09,demo_260505191,0,892.0044023990631
636483286,921710441,574.0,0.0942648,0.5,0.05,0.004203604356228251,"[277478.0, 255981.0]",23000,[644572.0],[770945.0],8.622456724009208e-07,8e-08,1e-09,demo_327572978,0,1238.0802626609802
1005311934,863448277,1551.0,0.0942648,0.5,0.05,0.0019113859886473062,"[271728.0, 156470.0]",23000,[518462.0],[1103963.0],7.773838382544231e-07,8e-08,1e-09,demo_547900905,0,909.8104209899902
903520594,328346088,890.0,0.0942648,0.5,0.05,0.0021308983117380087,"[274245.0, 290083.0]",23000,[544437.0],[1170808.0],7.409955326334309e-07,8e-08,1e-09,demo_454276684,0,900.7484109401703
1061371292,371746697,1836.0,0.0942648,0.5,0.05,0.003598491977012977,"[283340.0, 211284.0]",23000,[618735.0],[899700.0],9.14322857822894e-07,8e-08,1e-09,demo_56066362,0,1210.7743604183197
76736814,732673554,1954.0,0.0942648,0.5,0.05,0.0020249504426151925,"[163291.0, 208489.0]",23000,[591848.0],[774141.0],7.155683259715839e-07,8e-08,1e-09,demo_964393137,0,1307.6717414855957
767321440,530048552,1177.0,0.0942648,0.5,0.05,0.0023008163740274178,"[288116.0, 230039.0]",23000,[767937.0],[1110895.0],9.391927836754805e-07,8e-08,1e-09,demo_763959752,0,1175.5406789779663
143444983,638454607,1708.0,0.0942648,0.5,0.05,0.002413653052531937,"[267546.0, 233283.0]",23000,[455453.0],[833341.0],7.498702107858801e-07,8e-08,1e-09,demo_943780921,0,1165.2419323921204
1035936503,72864050,1919.0,0.0942648,0.5,0.05,0.004788769169195375,"[243182.0, 160302.0]",23000,[745509.0],[1053015.0],7.816821902222226e-07,8e-08,1e-09,demo_480561653,0,1832.257481098175
445272284,885779928,664.0,0.0942648,0.5,0.05,0.0018264331117213016,"[200338.0, 261107.0]",23000,[680047.0],[1188956.0],8.01774264768145e-07,8e-08,1e-09,demo_208691643,0,1432.3325700759888
899296173,749963818,1286.0,0.0942648,0.5,0.05,0.003211201158022398,"[254085.0, 291986.0]",23000,[491477.0],[1179803.0],8.963947145889642e-07,8e-08,1e-09,demo_147536036,0,1411.4465186595917
738107210,6383727,1294.0,0.0942648,0.5,0.05,0.0043248798676557825,"[273705.0, 184327.0]",23000,[548426.0],[1036589.0],9.738751543848526e-07,8e-08,1e-09,demo_1015920136,0,1654.7708203792572
651043804,460686913,1877.0,0.0942648,0.5,0.05,0.0015235174593307844,"[269719.0, 181741.0]",23000,[403919.0],[735206.0],9.017867573175834e-07,8e-08,1e-09,demo_623457883,0,983.9833800792694
333216501,688370226,1681.0,0.0942648,0.5,0.05,0.0024515558068055124,"[202949.0, 214069.0]",23000,[752900.0],[1190819.0],8.651702094598089e-07,8e-08,1e-09,demo_107695694,0,756.6225130558014
411928800,778277906,1503.0,0.0942648,0.5,0.05,0.003827997002039095,"[283116.0, 208130.0]",23000,[495893.0],[1084890.0],9.02458522240883e-07,8e-08,1e-09,demo_173780511,0,879.6024653911591
313149343,152061213,1174.0,0.0942648,0.5,0.05,0.0005233807329194323,"[255424.0, 182645.0]",23000,[642979.0],[775895.0],9.54781703560152e-07,8e-08,1e-09,demo_625162452,0,441.0791566371918
1070205298,61191410,721.0,0.0942648,0.5,0.05,0.0038178438075679006,"[152228.0, 174539.0]",23000,[696550.0],[1029635.0],9.857448746497095e-07,8e-08,1e-09,demo_129808901,0,750.3512268066406
180793885,329740603,1723.0,0.0942648,0.5,0.05,0.0014118492032322134,"[223025.0, 182246.0]",23000,[560803.0],[842051.0],8.832694536136943e-07,8e-08,1e-09,demo_64077715,0,575.4569942951202
833786608,206265169,811.0,0.0942648,0.5,0.05,0.0013213804962487461,"[217164.0, 155174.0]",23000,[465465.0],[983946.0],9.433506958967144e-07,8e-08,1e-09,demo_875005008,0,361.61923480033875
794740603,65540722,1380.0,0.0942648,0.5,0.05,0.0036098931784838673,"[287233.0, 171920.0]",23000,[456486.0],[838294.0],7.727821125111778e-07,8e-08,1e-09,demo_557184172,0,430.205513715744
753768101,523322263,1459.0,0.0942648,0.5,0.05,0.004577232830363795,"[169416.0, 251345.0]",23000,[648121.0],[786743.0],7.602468624188603e-07,8e-08,1e-09,demo_220173681,0,508.6857340335846
40708328,669127825,1648.0,0.0942648,0.5,0.05,0.004654168210193246,"[189448.0, 296481.0]",23000,[524723.0],[952839.0],8.141774050094844e-07,8e-08,1e-09,demo_296860795,0,632.6478862762451
234575881,292492527,1366.0,0.0942648,0.5,0.05,0.004075989705413979,"[294959.0, 254133.0]",23000,[642046.0],[812972.0],7.054967368182325e-07,8e-08,1e-09,demo_914127429,0,483.77380657196045
143988612,479052611,1314.0,0.0942648,0.5,0.05,0.0023292125603520774,"[195765.0, 295028.0]",23000,618562.0,951321.0,9.292712017721204e-07,8e-08,1e-09,demo_927621672,0,23.336719036102295
164985980,641032634,1213,0.0942648,0.5,0.05,0.0011944946668185504,"[241188, 206836]",23000,562859,1074453,7.428824275923678e-07,8e-08,1e-09,demo_729183698,0,20.959372997283936
