ancestry_seed,mutation_seed,max_local_size,threshold,inflection_point,slope,mig_rate,anc_sizes,merge_time,anc_merge_time,anc_merge_size,anc_mig_rate,mutation_rate,recombination_rate,demo_id,coal_rep,sim_time
117169823,555166129,1174.0,0.0942648,0.5,0.05,0.0017727669409147175,"[172918.0, 196690.0]",23000,[510202.0],[740351.0],9.497756841412264e-07,8e-08,1e-09,demo_1037316452,0,168.5085790157318
806113478,888444115,1673.0,0.0942648,0.5,0.05,0.0037991049490994177,"[177426.0, 202937.0]",23000,[685311.0],[814975.0],9.522852005462458e-07,8e-08,1e-09,demo_8471909,0,352.9461450576782
826160616,1037996742,1080.0,0.0942648,0.5,0.05,0.0014761779587899044,"[175785.0, 241846.0]",23000,[796225.0],[920046.0],7.584495902494894e-07,8e-08,1e-09,demo_587622701,0,150.0742244720459
181359158,145344869,1645.0,0.0942648,0.5,0.05,0.00489037740312916,"[227285.0, 266543.0]",23000,[714511.0],[860326.0],8.803745658396672e-07,8e-08,1e-09,demo_214565402,0,412.75035071372986
287278658,666557697,621.0,0.0942648,0.5,0.05,0.004758504734155215,"[265947.0, 267151.0]",23000,[700445.0],[848906.0],9.036854219557357e-07,8e-08,1e-09,demo_1062941352,0,202.0070676803589
409237124,733951948,760.0,0.0942648,0.5,0.05,0.00011633240874008881,"[256980.0, 159320.0]",23000,[714890.0],[1075258.0],8.97504343996349e-07,8e-08,1e-09,demo_519297985,0,125.09112286567688
16086645,820056109,1096.0,0.0942648,0.5,0.05,0.002687910286410694,"[157165.0, 212473.0]",23000,[566390.0],[983036.0],7.06105657294783e-07,8e-08,1e-09,demo_1011150999,0,223.0874412059784
899813648,457284121,522.0,0.0942648,0.5,0.05,0.0020475572453172042,"[267928.0, 196261.0]",23000,[631996.0],[1168296.0],9.177975210399446e-07,8e-08,1e-09,demo_364405054,0,167.3083691596985
93225505,76321234,1297.0,0.0942648,0.5,0.05,0.0010079781217312259,"[236398.0, 160565.0]",23000,[531440.0],[935973.0],7.875358309952119e-07,8e-08,1e-09,demo_1050547976,0,147.0811903476715
253857665,494060082,1647.0,0.0942648,0.5,0.05,0.0012408849929680125,"[280916.0, 152877.0]",23000,[592677.0],[1103820.0],7.348771004018288e-07,8e-08,1e-09,demo_470399025,0,235.19847917556763
979975460,169607944,1971.0,0.0942648,0.5,0.05,0.0031028273162125217,"[201565.0, 279897.0]",23000,[787028.0],[1070130.0],9.900035496669388e-07,8e-08,1e-09,demo_524597047,0,349.7154839038849
976023782,314526982,1777.0,0.0942648,0.5,0.05,0.004842875156497595,"[277907.0, 196732.0]",23000,[704233.0],[758489.0],8.66211132907423e-07,8e-08,1e-09,demo_1005226161,0,437.30742049217224
273956275,823176803,1353.0,0.0942648,0.5,0.05,0.0016725205168738686,"[201986.0, 277409.0]",23000,[403792.0],[1129116.0],8.937925734315459e-07,8e-08,1e-09,demo_193765821,0,257.8122818470001
688297886,51212733,704.0,0.0942648,0.5,0.05,0.0023461411808365154,"[156648.0, 185053.0]",23000,[691130.0],[991599.0],7.32980396666647e-07,8e-08,1e-09,demo_1049391947,0,191.6723256111145
689626156,637125908,1988.0,0.0942648,0.5,0.05,0.0007642264909813505,"[218176.0, 217393.0]",23000,[796460.0],[875325.0],7.494553657821579e-07,8e-08,1e-09,demo_313967034,0,169.75362753868103
293786151,662824869,1979.0,0.0942648,0.5,0.05,0.0019046731927310715,"[286243.0, 235858.0]",23000,[693852.0],[857537.0],9.777415958548767e-07,8e-08,1e-09,demo_424353493,0,214.29728722572327
167479422,697110581,1895.0,0.0942648,0.5,0.05,0.004124525063513764,"[193120.0, 152568.0]",23000,[591937.0],[1012696.0],8.842592705352348e-07,8e-08,1e-09,demo_500954724,0,445.6678774356842
346635158,241460514,1725.0,0.0942648,0.5,0.05,0.0007334817071703943,"[255779.0, 169118.0]",23000,[535956.0],[909655.0],7.977566067362042e-07,8e-08,1e-09,demo_311055321,0,155.99383640289307
698835533,655967245,1136.0,0.0942648,0.5,0.05,0.004592248988520583,"[153936.0, 175311.0]",23000,[526786.0],[959171.0],7.481811809251287e-07,8e-08,1e-09,demo_26654981,0,354.13443636894226
636902278,733029770,1857.0,0.0942648,0.5,0.05,0.004734038335815215,"[267411.0, 292543.0]",23000,[508819.0],[893355.0],7.906266309983539e-07,8e-08,1e-09,demo_452062544,0,418.401406288147
612725591,345449207,1717.0,0.0942648,0.5,0.05,0.004829742111327028,"[270201.0, 276433.0]",23000,[465847.0],[824939.0],8.913895008050001e-07,8e-08,1e-09,demo_244810084,0,494.4331319332123
88869546,317047114,950.0,0.0942648,0.5,0.05,0.004472519593122582,"[236381.0, 267179.0]",23000,[680325.0],[785718.0],7.199665499270661e-07,8e-08,1e-09,demo_911217365,0,307.08140110969543
342370394,875710782,1581.0,0.0942648,0.5,0.05,0.00029818819375725857,"[206728.0, 266472.0]",23000,[486448.0],[1155925.0],9.799059753034215e-07,8e-08,1e-09,demo_542317971,0,176.81792497634888
921895786,1068742199,942.0,0.0942648,0.5,0.05,0.0009248829076895893,"[231661.0, 154285.0]",23000,[661836.0],[970898.0],8.544840767952211e-07,8e-08,1e-09,demo_989284644,0,158.41607308387756
403671980,542573381,1265.0,0.0942648,0.5,0.05,0.003068170460867754,"[170575.0, 276304.0]",23000,[642160.0],[1098433.0],8.418242145559583e-07,8e-08,1e-09,demo_999238931,0,301.106645822525
362245120,701179401,1928.0,0.0942648,0.5,0.05,0.0014867015850244059,"[299156.0, 171124.0]",23000,[672109.0],[767040.0],8.065386506633389e-07,8e-08,1e-09,demo_994662569,0,220.53074026107788
236438748,397803086,1579.0,0.0942648,0.5,0.05,0.004547219519501854,"[279786.0, 172795.0]",23000,[596267.0],[806997.0],9.200548303335171e-07,8e-08,1e-09,demo_1034401534,0,432.92648100852966
691170666,715494565,1601.0,0.0942648,0.5,0.05,0.0024078628397397324,"[291482.0, 162096.0]",23000,[452010.0],[774395.0],8.490729601014322e-07,8e-08,1e-09,demo_19956385,0,277.7924790382385
552667884,219667048,706.0,0.0942648,0.5,0.05,0.004109099845035545,"[168555.0, 222068.0]",23000,[711702.0],[967508.0],8.755217355620356e-07,8e-08,1e-09,demo_144507390,0,254.68004369735718
646972609,893136810,1692.0,0.0942648,0.5,0.05,0.0036962834445914733,"[269975.0, 251143.0]",23000,[641521.0],[767144.0],8.022055610253717e-07,8e-08,1e-09,demo_100806961,0,371.8598721027374
297510322,808427944,1925.0,0.0942648,0.5,0.05,0.003332387798908226,"[250988.0, 221686.0]",23000,[790517.0],[758318.0],8.785272894386306e-07,8e-08,1e-09,demo_316102501,0,354.0251622200012
312380247,848404882,922.0,0.0942648,0.5,0.05,0.0014362124634192117,"[161157.0, 187026.0]",23000,[601423.0],[935161.0],8.207871224402239e-07,8e-08,1e-09,demo_924225908,0,186.61639046669006
1054979917,397184771,1432.0,0.0942648,0.5,0.05,0.002420585622665676,"[256054.0, 176584.0]",23000,[565849.0],[779715.0],7.355762550259349e-07,8e-08,1e-09,demo_246009519,0,256.9242973327637
587076060,85396359,897.0,0.0942648,0.5,0.05,0.0015221550661739646,"[240293.0, 263414.0]",23000,[777915.0],[1050971.0],7.318782658943428e-07,8e-08,1e-09,demo_990593029,0,208.91443753242493
727947950,542527544,1544.0,0.0942648,0.5,0.05,0.0004519962478813877,"[281347.0, 190880.0]",23000,[521323.0],[1134277.0],7.095760249171293e-07,8e-08,1e-09,demo_818688627,0,178.82763576507568
500851092,864514433,1755.0,0.0942648,0.5,0.05,0.0032138786490670027,"[196844.0, 205500.0]",23000,[793632.0],[981731.0],8.64477680965681e-07,8e-08,1e-09,demo_514011738,0,341.8177387714386
173603523,196368380,1057.0,0.0942648,0.5,0.05,0.0014532950666625475,"[244211.0, 272233.0]",23000,[717164.0],[1136966.0],7.149579222079548e-07,8e-08,1e-09,demo_988671233,0,221.58158659934998
646796781,413675875,1067.0,0.0942648,0.5,0.05,0.003165831878818845,"[152113.0, 292072.0]",23000,[755011.0],[808473.0],7.071904840828199e-07,8e-08,1e-09,demo_34107371,0,282.8933627605438
51846308,83095643,585.0,0.0942648,0.5,0.05,0.0002875465856302544,"[166769.0, 228817.0]",23000,[405918.0],[794918.0],7.711376686487501e-07,8e-08,1e-09,demo_300307455,0,124.94487285614014
484580651,381914591,1671.0,0.0942648,0.5,0.05,0.0023560958223899746,"[243646.0, 295460.0]",23000,[411794.0],[906007.0],7.720224479775312e-07,8e-08,1e-09,demo_822854496,0,281.8032286167145
1003936036,152527294,780.0,0.0942648,0.5,0.05,0.004658622694347547,"[221128.0, 246556.0]",23000,[504352.0],[1061058.0],9.993400472558592e-07,8e-08,1e-09,demo_873622559,0,279.1096713542938
1063489470,145903261,1368.0,0.0942648,0.5,0.05,0.0007684017751493318,"[243136.0, 235526.0]",23000,[733944.0],[936222.0],7.984270566281484e-07,8e-08,1e-09,demo_517267921,0,171.82910704612732
921551075,889766233,1430.0,0.0942648,0.5,0.05,0.001126986519749334,"[150145.0, 258729.0]",23000,[437932.0],[1171938.0],8.660632533034416e-07,8e-08,1e-09,demo_113899961,0,223.64508938789368
573514556,437233348,1930.0,0.0942648,0.5,0.05,0.0019778054924125313,"[268791.0, 182473.0]",23000,[453764.0],[1082544.0],9.726800744930652e-07,8e-08,1e-09,demo_163571091,0,295.5899682044983
542603955,707219382,731.0,0.0942648,0.5,0.05,0.0019131105824307458,"[177949.0, 281904.0]",23000,[474623.0],[992207.0],8.811109554251689e-07,8e-08,1e-09,demo_4522894,0,201.33066177368164
894374923,995924446,655.0,0.0942648,0.5,0.05,0.004829446757559433,"[164193.0, 292879.0]",23000,[713062.0],[1018102.0],8.891728289272104e-07,8e-08,1e-09,demo_30461432,0,294.03030943870544
365045677,943501260,1994.0,0.0942648,0.5,0.05,0.004982322005203911,"[168236.0, 263771.0]",23000,[729349.0],[875725.0],7.869340629357096e-07,8e-08,1e-09,demo_38867381,0,522.0807311534882
825856890,809101478,1859.0,0.0942648,0.5,0.05,0.0012805814318939369,"[220938.0, 267682.0]",23000,[544112.0],[700464.0],9.039747346654688e-07,8e-08,1e-09,demo_403065597,0,165.43304061889648
667757947,234205926,1202.0,0.0942648,0.5,0.05,0.0035321914770174412,"[273981.0, 200994.0]",23000,[409245.0],[1168669.0],9.840912969540096e-07,8e-08,1e-09,demo_176350442,0,340.9250249862671
583967481,395983835,1406.0,0.0942648,0.5,0.05,0.003397736780912167,"[252034.0, 221967.0]",23000,[569108.0],[1116501.0],7.457062827487883e-07,8e-08,1e-09,demo_974616018,0,309.33353877067566
1058680119,821633863,776.0,0.0942648,0.5,0.05,0.0008724352151482424,"[187497.0, 203108.0]",23000,[488428.0],[734509.0],9.301700826432379e-07,8e-08,1e-09,demo_966924791,0,107.69699192047119
145914451,766120074,1918.0,0.0942648,0.5,0.05,0.0034671440486602682,"[241696.0, 195344.0]",23000,[748880.0],[884942.0],9.132909519936481e-07,8e-08,1e-09,demo_839985974,0,379.03282380104065
439584201,190181998,629.0,0.0942648,0.5,0.05,0.0010304584861386308,"[249494.0, 250176.0]",23000,[660943.0],[1105703.0],7.991397452242425e-07,8e-08,1e-09,demo_431789756,0,139.11926245689392
391667491,1068384188,1338.0,0.0942648,0.5,0.05,0.004203425165604332,"[203073.0, 216407.0]",23000,[778714.0],[742059.0],7.382356019246507e-07,8e-08,1e-09,demo_922045130,0,337.1955826282501
20600195,498495632,1551.0,0.0942648,0.5,0.05,0.0035613175026245163,"[228177.0, 268769.0]",23000,[534351.0],[1146117.0],9.006018090121017e-07,8e-08,1e-09,demo_567478337,0,365.0974452495575
848167280,912817794,1724.0,0.0942648,0.5,0.05,0.0022777451117265667,"[274407.0, 252559.0]",23000,[505622.0],[857236.0],8.456802074422428e-07,8e-08,1e-09,demo_293353603,0,294.74542355537415
814963928,690551371,1878.0,0.0942648,0.5,0.05,0.0035611166815574242,"[247959.0, 286977.0]",23000,[780638.0],[1136112.0],8.084818210285828e-07,8e-08,1e-09,demo_775076862,0,421.356187582016
1051806377,1000990618,730.0,0.0942648,0.5,0.05,0.003899988750534426,"[286034.0, 247674.0]",23000,[743067.0],[1049627.0],7.948375817392812e-07,8e-08,1e-09,demo_74148064,0,244.63027048110962
314244595,639351346,1877.0,0.0942648,0.5,0.05,0.00018230494269165685,"[159902.0, 244264.0]",23000,[738283.0],[806337.0],8.038241401482474e-07,8e-08,1e-09,demo_17645301,0,120.707346200943
72191677,1032480152,1803.0,0.0942648,0.5,0.05,0.003132686364668168,"[193429.0, 287772.0]",23000,[753125.0],[795584.0],7.565336232438653e-07,8e-08,1e-09,demo_1000390168,0,327.0538215637207
765572488,542077774,1250.0,0.0942648,0.5,0.05,0.00434389423284107,"[177263.0, 237684.0]",23000,[774646.0],[790072.0],9.52117628025167e-07,8e-08,1e-09,demo_859940860,0,281.6622803211212
149306874,30650963,872.0,0.0942648,0.5,0.05,0.0023425926914916848,"[217967.0, 256735.0]",23000,[451036.0],[975716.0],7.091313478738248e-07,8e-08,1e-09,demo_929088900,0,161.14264845848083
1028353299,959698388,1989.0,0.0942648,0.5,0.05,0.0043593585892353496,"[184693.0, 207031.0]",23000,[713477.0],[886341.0],7.886631503204727e-07,8e-08,1e-09,demo_507529107,0,416.3314964771271
708812197,565782484,1338.0,0.0942648,0.5,0.05,0.004810371805494388,"[258928.0, 277113.0]",23000,[487575.0],[1126371.0],9.190174528226361e-07,8e-08,1e-09,demo_537649185,0,382.83149790763855
956111204,322809101,1261.0,0.0942648,0.5,0.05,0.004856816663864021,"[285662.0, 219486.0]",23000,[401412.0],[1095938.0],9.327331239676741e-07,8e-08,1e-09,demo_373191111,0,326.88936591148376
579645202,772813812,1963.0,0.0942648,0.5,0.05,0.003001617152495305,"[194753.0, 233286.0]",23000,[589447.0],[747050.0],9.234309234828525e-07,8e-08,1e-09,demo_448413973,0,253.12423300743103
566302893,365908907,1244.0,0.0942648,0.5,0.05,0.0035126911485211824,"[197424.0, 244684.0]",23000,[442155.0],[1003974.0],7.733799961659793e-07,8e-08,1e-09,demo_749512734,0,238.01651525497437
672794457,287294061,1646.0,0.0942648,0.5,0.05,0.0006928789219784762,"[163668.0, 226414.0]",23000,[553463.0],[874495.0],7.042341124706427e-07,8e-08,1e-09,demo_962581136,0,94.71171474456787
